category,run_name,scenario,topk,loss,lambda,kappa,omega,mu_transform,best_val_metric,test_sharpe
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=85__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,summer_child_no_dotcom_pre2007,85,sharpe,20.0,1.0,identity,zscore,3.422271484010444,1.2223900408455495
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=85__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,85,utility,10.0,1.0,diagSigma,zscore,-0.05657781317131594,0.8407017674925197
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=86__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,86,return,5.0,1.0,diagSigma,zscore,0.5231202733702958,1.0032622958560191
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=86__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,summer_child_no_dotcom_pre2007,86,sharpe,20.0,1.0,identity,zscore,3.7748790459455654,1.1010172017640596
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=86__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,86,utility,10.0,1.0,diagSigma,zscore,0.06279978272505105,0.549088099824536
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=89__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,89,return,5.0,1.0,diagSigma,zscore,0.4593005453934893,1.06539854796759
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=89__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,summer_child_no_dotcom_pre2007,89,sharpe,20.0,1.0,identity,zscore,3.225994991576498,1.1852729688720405
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=89__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,89,utility,10.0,1.0,diagSigma,zscore,0.07816903939237818,0.8903269437073905
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=92__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,92,return,5.0,1.0,diagSigma,zscore,0.28399921068921685,1.3420191835704451
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=92__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,summer_child_no_dotcom_pre2007,92,sharpe,20.0,1.0,identity,zscore,3.646490213507158,1.1551164343993106
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=92__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,92,utility,10.0,1.0,diagSigma,zscore,0.026573312119580805,1.0550689422770891
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=93__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,93,return,5.0,1.0,diagSigma,zscore,0.7235156483948231,0.9161669106287995
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=93__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,summer_child_no_dotcom_pre2007,93,sharpe,20.0,1.0,identity,zscore,2.845958416529844,1.0230174243268075
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=93__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,93,utility,10.0,1.0,diagSigma,zscore,0.14796177169773728,1.1649135953298049
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=94__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,94,return,5.0,1.0,diagSigma,zscore,0.4642221429385245,0.5883068443227454
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=94__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,summer_child_no_dotcom_pre2007,94,sharpe,20.0,1.0,identity,zscore,2.3636191061536964,1.1648916453508154
summer_child_sweep,scenario=summer_child_no_dotcom_pre2007__topk=94__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,summer_child_no_dotcom_pre2007,94,utility,10.0,1.0,diagSigma,zscore,0.2466105778585188,0.9970864262668018
winter_wolf_oneconfig,scenario=winter_wolf_seen_2008_in_train__topk=200__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,200,utility,10.0,1.0,diagSigma,zscore,0.04874612037868549,0.8578498138756904
winter_wolf_oneconfig,scenario=winter_wolf_seen_2008_in_train__topk=30__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,30,utility,10.0,1.0,diagSigma,zscore,0.09399822346555689,1.0287519915733006
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=21__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,21,return,5.0,1.0,diagSigma,zscore,0.07070437244450054,0.7630235624773671
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=21__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,winter_wolf_seen_2008_in_train,21,sharpe,20.0,1.0,identity,zscore,1.2770173262127669,1.1107811557850293
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=21__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,21,utility,10.0,1.0,diagSigma,zscore,0.1182298909019058,0.781893363352851
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=24__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,24,return,5.0,1.0,diagSigma,zscore,0.33070469344966114,1.120316766940861
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=24__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,winter_wolf_seen_2008_in_train,24,sharpe,20.0,1.0,identity,zscore,1.0702105754149398,1.214349516099753
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=24__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,24,utility,10.0,1.0,diagSigma,zscore,-0.005342576497544845,1.086713376010038
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=68__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,68,return,5.0,1.0,diagSigma,zscore,0.38457736710552126,0.8603728275428676
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=68__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,winter_wolf_seen_2008_in_train,68,sharpe,20.0,1.0,identity,zscore,1.6425549148772893,1.3153256230705823
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=68__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,68,utility,10.0,1.0,diagSigma,zscore,0.057302734892194465,1.18481800383027
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=75__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,75,return,5.0,1.0,diagSigma,zscore,0.10890880754838386,1.0657436633411295
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=75__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,winter_wolf_seen_2008_in_train,75,sharpe,20.0,1.0,identity,zscore,1.707862932583319,1.2729880787975676
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=75__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,75,utility,10.0,1.0,diagSigma,zscore,-0.03019146795850247,0.6713035165092517
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=93__loss=return__gamma=5.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,93,return,5.0,1.0,diagSigma,zscore,0.16982789370619383,0.8421285836086181
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=93__loss=sharpe__gamma=20.0__kappa=1.0__omega=identity__mu=zscore,winter_wolf_seen_2008_in_train,93,sharpe,20.0,1.0,identity,zscore,1.6319187985756411,1.1315542689859541
winter_wolf_sweep,scenario=winter_wolf_seen_2008_in_train__topk=93__loss=utility__gamma=10.0__kappa=1.0__omega=diagSigma__mu=zscore,winter_wolf_seen_2008_in_train,93,utility,10.0,1.0,diagSigma,zscore,0.102381583439031,1.2561900782875728
